location_id;city;state;postal_code;country
4483;LADNU;RAJASTHAN;341306;IN
4484;KASARAGOD;KERALA;671123;IN
4485;Dhaligaon;ASSAM;783385;IN
4486;VALPOI;GOA;403506;IN
4487;Thrissur;KERALA;680631;IN
4488;LATUR;MAHARASHTRA;413514;IN
4489;RAJSAMAND;RAJASTHAN;313324;IN
4490;WADGAON;MAHARASHTRA;416112;IN
4491;TITLAGARH;ODISHA;767033;IN
4492;ALAPPUZHA;KERALA;688008;IN
4493;KUDUR;KARNATAKA;562127;IN
4494;KATHUA;JAMMU & KASHMIR;184104;IN
4495;BOLPUR;WEST BENGAL;731204;IN
4496;Kumbakonam;TAMIL NADU;612303;IN
4497;Suntikoppa;KARNATAKA;571237;IN
4498;Bhubaneswar;ODISHA;751009;IN
4499;CHIMAKURTHY;ANDHRA PRADESH;523226;IN
4500;BHARUCH;Gujarat;392015;IN
4501;AHMEDABAD;Gujarat;382210;IN
4502;IIE INDUSTRIAL ESTATE TATASU MAZADI;UTTARAKHAND;246474;IN
4503;HARUR;TAMIL NADU;636903;IN
4504;DAMAN;DADRA AND NAGAR;396220;IN
4505;IRAGAVARAM;ANDHRA PRADESH;534320;IN
4506;Along;ARUNACHAL PRADESH;791001;IN
4507;LUCKNOW;UTTAR PRADESH;226019;IN
4508;Para;WEST BENGAL;723155;IN
4509;MAHARAJGANJ;BIHAR;841238;IN
4510;Kozhikode;KERALA;673612;IN
4511;BHOPAL;MADHYA PRADESH;462010;IN
4512;THUVAKUDI;TAMIL NADU;620014;IN
4513;Salem;TAMIL NADU;636005;IN
4514;THIRUVALLA;KERALA;689541;IN
4515;BASUDEBPUR MURSHIDABAD DISTRICT;WEST BENGAL;742224;IN
4516;LUDHIANA;PUNJAB;141112;IN
4517;PORATHISSERY;KERALA;680711;IN
4518;WANKANER;Gujarat;363621;IN
4519;PALI;RAJASTHAN;306709;IN
4520;Hailakandi;ASSAM;788164;IN
4521;KUSHINAGAR;UTTAR PRADESH;274302;IN
4522;VISHRAMPUR;CHHATTISGARH;497229;IN
4523;ADBHAR;CHHATTISGARH;495695;IN
4524;PALAKKAD;KERALA;679513;IN
4525;KARKALA;KARNATAKA;576117;IN
4526;BENGALURU;KARNATAKA;562162;IN
4527;THIRUVARUR;TAMIL NADU;614015;IN
4528;THIRUVANANTHAPURAM;KERALA;695606;IN
4529;YELESWARAM;ANDHRA PRADESH;533429;IN
4530;Jalandhar;PUNJAB;144003;IN
4531;Methermia;TRIPURA;799287;IN
4532;Purbo Medinepur;WEST BENGAL;721425;IN
4533;SURAT;Gujarat;394105;IN
4534;KOSLI;HARYANA;123303;IN
4535;THURAIYUR;TAMIL NADU;621010;IN
4536;GHATSHILA;JHARKHAND;832303;IN
4537;KALLIYOOR;KERALA;695042;IN
4538;BHAVNAGAR;Gujarat;364002;IN
4539;ANANTAPUR;ANDHRA PRADESH;515765;IN
4540;PERUMBAIKAD;KERALA;686008;IN
4541;PALAKKAD;KERALA;678706;IN
4542;RAMPUR;UTTAR PRADESH;244927;IN
4543;KOLKATA;WEST BENGAL;700035;IN
4544;JAMMU;JAMMU & KASHMIR;180003;IN
4545;Kovalam;KERALA;695521;IN
4546;KURUNDVAD;MAHARASHTRA;416106;IN
4547;MUKERIAN;PUNJAB;144211;IN
4548;MADIKONDA;TELANGANA;506142;IN
4549;NAVALGUND;KARNATAKA;582208;IN
4550;Malda;WEST BENGAL;732203;IN
4551;KOZHIKODE;KERALA;673004;IN
4552;AKBARPUR NEAR KANPUR;UTTAR PRADESH;209101;IN
4553;CHITYALA;TELANGANA;508254;IN
4554;JAYGAON;WEST BENGAL;736182;IN
4555;CHINCHOLI MIDC;MAHARASHTRA;413255;IN
4556;PHAGWARA;PUNJAB;144407;IN
4557;MANGALURU;KARNATAKA;575005;IN
4558;MYSURU;KARNATAKA;570021;IN
4559;KANGAYAMPALAYAM;TAMIL NADU;641401;IN
4560;RAIPUR;CHHATTISGARH;492012;IN
4561;Kahnuwan (Gurdaspur);PUNJAB;143528;IN
4562;Meerut;UTTAR PRADESH;250003;IN
4563;Madurai;TAMIL NADU;625201;IN
4564;THODUPUZHA;KERALA;685588;IN
4565;Sabang, paschim Medinipur;WEST BENGAL;721144;IN
4566;ARARIA;BIHAR;854332;IN
4567;PUNE;MAHARASHTRA;412213;IN
4568;Endada/vishaka patnam;ANDHRA PRADESH;531162;IN
4569;KOTTAYAM;KERALA;686544;IN
4570;Alwar;RAJASTHAN;321605;IN
4571;Bangla chouraha;UTTAR PRADESH;273161;IN
4572;TIRUPATHUR VELLORE DISTRICT;TAMIL NADU;635601;IN
4573;UTTAR BAGDOGRA;WEST BENGAL;734012;IN
4574;Coimbatore;TAMIL NADU;641109;IN
4575;THIRUVALAM;TAMIL NADU;632519;IN
4576;DINDORI;MADHYA PRADESH;481880;IN
4577;Sanganapuram, Tirunelveli district;TAMIL NADU;627114;IN
4578;KARUMATHAMPATTI;TAMIL NADU;641659;IN
4579;PALAKKAD;KERALA;678624;IN
4580;SOLAPUR;MAHARASHTRA;413214;IN
4581;MANCHERIAL;TELANGANA;504302;IN
4582;BENGALURU;KARNATAKA;562112;IN
4583;MANGALURU;KARNATAKA;575028;IN
4584;JAMNAGAR;Gujarat;361007;IN
4585;Samastipur;Bihar;848130;IN
4586;South 24 Parganas;WEST BENGAL;743376;IN
4587;GOPALGANJ;BIHAR;841441;IN
4588;KURNOOL;ANDHRA PRADESH;518005;IN
4589;AIMANAM;KERALA;686015;IN
4590;KOCHI;KERALA;682026;IN
4591;KOTTAKUPPAM;TAMIL NADU;605101;IN
4592;HARINA;JHARKHAND;828306;IN
4593;TISWADI;GOA;403202;IN
4594;PATHARBERIA;WEST BENGAL;743377;IN
4595;KAMAREDDY;TELANGANA;503145;IN
4596;VARAM;KERALA;670594;IN
4597;KOZHENCHERY;KERALA;689533;IN
4598;Panvel;MAHARASHTRA;410207;IN
4599;PATIALA;PUNJAB;147006;IN
4600;PATHANAMTHITTA;KERALA;689584;IN
4601;PURULIA;WEST BENGAL;723130;IN
4602;SAMASTIPUR;BIHAR;848207;IN
4603;CHIRAMANANGAD;KERALA;680604;IN
4604;MACHILIPATNAM;ANDHRA PRADESH;521001;IN
4605;BARKI SARAIYA;JHARKHAND;825320;IN
4606;CHEBROLE KHANDRIKA;ANDHRA PRADESH;534406;IN
4607;KURNOOL;ANDHRA PRADESH;518221;IN
4608;Pondicherry;PUDUCHERRY;605013;IN
4609;GOPALAPURAM;ANDHRA PRADESH;534316;IN
4610;VISSANNAPET;ANDHRA PRADESH;521215;IN
4611;PASIGHAT;ARUNACHAL PRADESH;791102;IN
4612;BARHALGANJ;UTTAR PRADESH;273402;IN
4613;BHILAI;CHHATTISGARH;490011;IN
4614;DEOLI;RAJASTHAN;304804;IN
4615;BILANDAPUR;WEST BENGAL;743355;IN
4616;Kotturu;ANDHRA PRADESH;532455;IN
4617;SARCARSAMAKULAM;TAMIL NADU;641107;IN
4618;KOLKATA;WEST BENGAL;700146;IN
4619;JABALPUR;MADHYA PRADESH;482021;IN
4620;COIMBATORE;TAMIL NADU;641043;IN
4621;BIKANER;RAJASTHAN;334004;IN
4622;MALERKOTLA;PUNJAB;148023;IN
4623;PURI;ODISHA;752109;IN
4624;DEHRADUn;UTTARAKHAND;248006;IN
4625;GORANTLA;ANDHRA PRADESH;515231;IN
4626;GHAZIABAD;UTTAR PRADESH;201004;IN
4627;HOSUR;TAMIL NADU;635114;IN
4628;BELAGAVI;KARNATAKA;591108;IN
4629;BAMORA;MADHYA PRADESH;464240;IN
4630;VISAKHAPATNAM;ANDHRA PRADESH;530006;IN
4631;VERAVAL;Gujarat;362266;IN
4632;KARNAWAL;UTTAR PRADESH;250344;IN
4633;VARANASI;UTTAR PRADESH;221108;IN
4634;AMBALA;HARYANA;134007;IN
4635;UDUPI;KARNATAKA;574118;IN
4636;Kallakurichi;TAMIL NADU;605759;IN
4637;BADNAWAR;MADHYA PRADESH;454660;IN
4638;Anta city;RAJASTHAN;325202;IN
4639;hotar;WEST BENGAL;743610;IN
4640;THALAKKULATHUR;KERALA;673317;IN
4641;VIJAYAWADA;ANDHRA PRADESH;521241;IN
4642;BELAGAVI;KARNATAKA;590009;IN
4643;VALAYAM;KERALA;673517;IN
4644;KANPUR;UTTAR PRADESH;208009;IN
4645;NTPC TANDA COLONY;UTTAR PRADESH;224238;IN
4646;KOLLAM;KERALA;691003;IN
4647;BELAGAVI Shedbal;KARNATAKA;591315;IN
4648;BANGAON;ASSAM;781303;IN
4649;AMTA;WEST BENGAL;711401;IN
4650;AHMEDABAD;Gujarat;382480;IN
4651;TIRUCHIRAPPALLI;TAMIL NADU;620102;IN
4652;THIRUVANANTHAPURAM;KERALA;695551;IN
4653;PALAKKAD;KERALA;678003;IN
4654;THIRUVANANTHAPURAM;KERALA;695306;IN
4655;BHANDARA;MAHARASHTRA;441906;IN
4656;AHMEDABAD;Gujarat;382440;IN
4657;HUBLI;KARNATAKA;580029;IN
4658;SAKLESHPUR;KARNATAKA;573134;IN
4659;MYSURU;KARNATAKA;570003;IN
4660;TENALI;ANDHRA PRADESH;522201;IN
4661;GUNTUR;ANDHRA PRADESH;522003;IN
4662;PARWANOO;HIMACHAL PRADESH;173220;IN
4663;Natrampalli;TAMIL NADU;635852;IN
4664;SATARA;MAHARASHTRA;415513;IN
4665;Gairsain;UTTARAKHAND;246428;IN
4666;KAIKALUR;ANDHRA PRADESH;521333;IN
4667;DUNGARPUR;RAJASTHAN;314038;IN
4668;THIRUVANANTHAPURAM;KERALA;695032;IN
4669;CHITTOOR;ANDHRA PRADESH;517112;IN
4670;GARIVIDI;ANDHRA PRADESH;535101;IN
4671;NANGAL;PUNJAB;140124;IN
4672;KALYAN;MAHARASHTRA;421103;IN
4673;KOZHENCHERY;KERALA;689514;IN
4674;ATUL dist. Valsad;Gujarat;396020;IN
4675;Ponda;GOA;403406;IN
4676;GUNTUR;ANDHRA PRADESH;522016;IN
4677;KYMORE;MADHYA PRADESH;483880;IN
4678;Arambagh;WEST BENGAL;712601;IN
4679;RAJNANDGAON;CHHATTISGARH;491441;IN
4680;KOLKATA;WEST BENGAL;700058;IN
4681;DWARAKA TIRUMALA;ANDHRA PRADESH;534426;IN
4682;DEVANUR;KARNATAKA;577175;IN
4683;TIRUNELVELI;TAMIL NADU;627604;IN
4684;SITAMARHI;BIHAR;843316;IN
4685;SENDHWA;MADHYA PRADESH;451666;IN
4686;THIRUVANANTHAPURAM;KERALA;695028;IN
4687;KANDI;WEST BENGAL;742136;IN
4688;PATNA;BIHAR;800016;IN
4689;TRIMBAK;MAHARASHTRA;422212;IN
4690;HAMIRPUR;HIMACHAL PRADESH;177020;IN
4691;Ooty;TAMIL NADU;643001;IN
4692;JODHPUR;RAJASTHAN;342003;IN
4693;GANJAM;ODISHA;761003;IN
4694;TADEPALLIGUDEM;ANDHRA PRADESH;534102;IN
4695;GHUMARWIN;HIMACHAL PRADESH;174021;IN
4696;KOTTAYAM;KERALA;686501;IN
4697;NAGPUR.;MAHARASHTRA;440037;IN
4698;Idukki;KERALA;685561;IN
4699;MURSHIDABAD;WEST BENGAL;742237;IN
4700;DINDIGUL;TAMIL NADU;624001;IN
4701;SAMBALPUR;ODISHA;768001;IN
4702;UDUPI;KARNATAKA;574115;IN
4703;RAIPUR;CHHATTISGARH;492005;IN
4704;KHARAGPUR;WEST BENGAL;721303;IN
4705;THRISSUR;KERALA;680006;IN
4706;COIMBATORE;TAMIL NADU;641024;IN
4707;UDUPI;KARNATAKA;576283;IN
4708;OTTAPPALAM;KERALA;679104;IN
4709;CHANDIGARH;CHANDIGARH;160012;IN
4710;THANJAVUR;TAMIL NADU;613501;IN
4711;Hisar;HARYANA;125006;IN
4712;KANNUR;KERALA;670611;IN
4713;COIMBATORE;TAMIL NADU;641111;IN
4714;PALIA KALAN;UTTAR PRADESH;262902;IN
4715;ULUBERIA;WEST BENGAL;711315;IN
4716;BAREILLY;UTTAR PRADESH;243701;IN
4717;DEHRADUN;UTTARAKHAND;248004;IN
4718;LOHARDAGA;JHARKHAND;835302;IN
4719;KOLHAPUR;MAHARASHTRA;416235;IN
4720;NELLORE;ANDHRA PRADESH;524303;IN
4721;SHAHBAD;HARYANA;136135;IN
4722;SARIGAM;Gujarat;396155;IN
4723;SHAHPUR;JHARKHAND;822110;IN
4724;Kanyakumari;TAMIL NADU;629176;IN
4725;MAKRONIA BUZURG;MADHYA PRADESH;470004;IN
4726;BILASPUR;CHHATTISGARH;495004;IN
4727;GUMLA;JHARKHAND;835207;IN
4728;KULLU;HIMACHAL PRADESH;175101;IN
4729;BHAGHA PURANA;PUNJAB;142038;IN
4730;SHIMOGA;KARNATAKA;577428;IN
4731;CHINIYALISAUR;UTTARAKHAND;249196;IN
4732;BOMDILA;ARUNACHAL PRADESH;790001;IN
4733;KARWAR;KARNATAKA;581306;IN
4734;VISAKHAPATNAM;ANDHRA PRADESH;530005;IN
4735;khetri nagar jhunjhunu;RAJASTHAN;333504;IN
4736;RUPNARAYANPUR;WEST BENGAL;713386;IN
4737;SAMASTIPUR;BIHAR;848134;IN
4738;KUTHANALLUR;TAMIL NADU;614101;IN
4739;Darbhanga;BIHAR;846009;IN
4740;KENDUJHAR;ODISHA;758014;IN
4741;Arcot;TAMIL NADU;632503;IN
4742;Jehanabad;BIHAR;804417;IN
4743;BENGALURU;KARNATAKA;560014;IN
4744;JODHPUR;RAJASTHAN;342006;IN
4745;Keshorai patan district bundi;RAJASTHAN;323601;IN
4746;Vijayawada;ANDHRA PRADESH;521151;IN
4747;APPAKUDAL;TAMIL NADU;638315;IN
4748;VADODARA;Gujarat;391345;IN
4749;VADODARA;Gujarat;391350;IN
4750;PALAKKAD;KERALA;678006;IN
4751;KORAPUT;ODISHA;764020;IN
4752;PANDALAM;KERALA;689501;IN
4753;BHOPAL;MADHYA PRADESH;462036;IN
4754;BHAVANI;TAMIL NADU;638301;IN
4755;MANGALDOI;ASSAM;784125;IN
4756;CHOCKLI;KERALA;670675;IN
4757;YANAM;PUDUCHERRY;533464;IN
4758;KATRENIKONA;ANDHRA PRADESH;533212;IN
4759;DABHOI;Gujarat;391107;IN
4760;Pathanamthitta;KERALA;689543;IN
4761;JANGIPUR;WEST BENGAL;742227;IN
4762;MYSURU;KARNATAKA;570018;IN
4763;PANIPAT;HARYANA;132104;IN
4764;GHARAUNDA;HARYANA;132114;IN
4765;JUNAGARH;ODISHA;766014;IN
4766;Auraiya;UTTAR PRADESH;206128;IN
4767;Kamatchipuram, Theni;TAMIL NADU;625520;IN
4768;KOLLAM;KERALA;691013;IN
4769;UDUPI;KARNATAKA;576223;IN
4770;DHANBAD;JHARKHAND;828104;IN
4771;Jodhpur;RAJASTHAN;342007;IN
4772;KOLKATA;WEST BENGAL;700142;IN
4773;Ahmedabad;Gujarat;382449;IN
4774;PORBANDAR;Gujarat;360575;IN
4775;VOLETIVARIPALEM;ANDHRA PRADESH;523113;IN
4776;JEELUGU MILLI;ANDHRA PRADESH;534456;IN
4777;KHAROD;Gujarat;394115;IN
4778;Teh. Phagwara Distt. Kapurthala;PUNJAB;144405;IN
4779;KAKKALUR;TAMIL NADU;602003;IN
4780;Thiruvananthapuram;KERALA;695001;IN
4781;MACHHLISHAHR;UTTAR PRADESH;222144;IN
4782;ADOOR;KERALA;691525;IN
4783;THIRUVALLA;KERALA;689107;IN
4784;Bhupalpalle;TELANGANA;506169;IN
4785;AHMADNAGAR;MAHARASHTRA;414111;IN
4786;UNNAO;UTTAR PRADESH;209870;IN
4787;BHIWANI;HARYANA;127030;IN
4788;TIRUCHIRAPPALLI;TAMIL NADU;620101;IN
4789;TITWALA EAST;MAHARASHTRA;421605;IN
4790;JHARSUGUDA;ODISHA;768203;IN
4791;BANAPUR;ODISHA;752031;IN
4792;ANANTAPALLI;ANDHRA PRADESH;534112;IN
4793;Jagraon;PUNJAB;142026;IN
4794;DOGACHHIA BARDDHAMAN DISTRICT;WEST BENGAL;713513;IN
4795;SOLAPUR;MAHARASHTRA;413005;IN
4796;BODHAN;TELANGANA;503180;IN
4797;KARIMNAGAR;TELANGANA;505531;IN
4798;HYDERABAD;TELANGANA;501203;IN
4799;KADAPA;ANDHRA PRADESH;516002;IN
4800;LALRU;PUNJAB;140501;IN
4801;BHOLAR DABRI;WEST BENGAL;736208;IN
4802;TALALA;Gujarat;362150;IN
4803;KOLKATA;WEST BENGAL;700043;IN
4804;KURNOOL;ANDHRA PRADESH;518003;IN
4805;KHALIAPALI;ODISHA;768038;IN
4806;MULTAI;MADHYA PRADESH;460661;IN
4807;SAHIBGANJ;JHARKHAND;816109;IN
4808;RAIGANJ;WEST BENGAL;733134;IN
4809;Panoor;KERALA;670692;IN
4810;CHAKSU;RAJASTHAN;303901;IN
4811;AHMEDABAD;Gujarat;380024;IN
4812;KASARGOD;KERALA;671316;IN
4813;RAJAMPET;ANDHRA PRADESH;516115;IN
4814;Kandanadu PO, Ernakulam;KERALA;682305;IN
4815;Nagercoil;TAMIL NADU;629252;IN
4816;CHANDAULI;UTTAR PRADESH;232104;IN
4817;NAGDA;MADHYA PRADESH;456331;IN
4818;CHENNAI;TAMIL NADU;600046;IN
4819;KANDI;WEST BENGAL;742137;IN
4820;SIMAR SIR;Gujarat;362255;IN
4821;BANKURA;WEST BENGAL;722102;IN
4823;Kottagoundampati;TAMIL NADU;636011;IN
4824;KHAMMAM;TELANGANA;507168;IN
4825;CHANGANACHERRY;KERALA;686548;IN
4826;KULLU;HIMACHAL PRADESH;172026;IN
4827;Indore;MADHYA PRADESH;453771;IN
4828;KOTHRI, Sehore;MADHYA PRADESH;466114;IN
4829;HYDERABAD;TELANGANA;500042;IN
4830;ASANSOL;WEST BENGAL;713339;IN
4831;NANMANDA;KERALA;673613;IN
4832;BERHAMPUR;ODISHA;760009;IN
4833;Namakkal;TAMIL NADU;637002;IN
4834;KOTTAYAM;KERALA;686007;IN
4835;VASCO DA GAMA;GOA;403806;IN
4836;TALA;MAHARASHTRA;402111;IN
4837;PANNAIPURAM;TAMIL NADU;625524;IN
4838;CHENGALPATTU;TAMIL NADU;603101;IN
4839;BALLIA;UTTAR PRADESH;277401;IN
4840;KANKAVLI;MAHARASHTRA;416801;IN
4841;AHMADNAGAR;MAHARASHTRA;414501;IN
4842;SIRALI;MADHYA PRADESH;461335;IN
4843;Thaikkattukara P O, Aluva;KERALA;683106;IN
4844;BHUBANESWAR;ODISHA;751004;IN
4845;THODUPUZHA;KERALA;685608;IN
4846;ALAPPUZHA;KERALA;688013;IN
4847;VYARA;Gujarat;394651;IN
4848;RAJPUR SONARPUR;WEST BENGAL;700149;IN
4849;Kullu;HIMACHAL PRADESH;175134;IN
4850;GANDHINAGAR;Gujarat;382030;IN
4851;BHADRAK;ODISHA;756100;IN
4852;Chandauli;UTTAR PRADESH;232106;IN
4853;RAJAHMUNDRY;ANDHRA PRADESH;533106;IN
4854;SERAIKELA KHARSAWAN;JHARKHAND;832108;IN
4855;Pune;MAHARASHTRA;411029;IN
4856;MADUKKUR;TAMIL NADU;614903;IN
4857;BELAGAVI;KARNATAKA;590019;IN
4858;METTUPALAYAM;TAMIL NADU;641305;IN
4859;Sirka;JHARKHAND;829101;IN
4860;INDORE;MADHYA PRADESH;452014;IN
4861;RAMANATHAPURAM;TAMIL NADU;623501;IN
4862;Samastipur;BIHAR;848125;IN
4863;Mahad, raigad;MAHARASHTRA;402115;IN
4864;CHAMBA;HIMACHAL PRADESH;176314;IN
4865;Eloor;KERALA;683501;IN
4866;aluva;KERALA;683112;IN
4867;udupi;KARNATAKA;574106;IN
4868;PURANATTUKARA;KERALA;680551;IN
4869;Mylavaram;ANDHRA PRADESH;521230;IN
4870;KARWAR;KARNATAKA;581304;IN
4871;Darjeeling;WEST BENGAL;734221;IN
4872;DARBHANGA;BIHAR;846001;IN
4873;BALOD;CHHATTISGARH;491226;IN
4874;GANAPAVARAM;ANDHRA PRADESH;522619;IN
4875;Sunam;PUNJAB;148028;IN
4876;PERAVURANI;TAMIL NADU;614804;IN
4877;PANIPAT;HARYANA;132140;IN
4878;BARPETA;ASSAM;781314;IN
4879;MANAPPARAI;TAMIL NADU;621306;IN
4880;dibiyapur,Auraiya;UTTAR PRADESH;206244;IN
4881;RANGPO;SIKKIM;737132;IN
4882;Bordi;MAHARASHTRA;401701;IN
4883;Nayagarh;ODISHA;752079;IN
4884;MADANAPALLI;ANDHRA PRADESH;517325;IN
4885;Trichur;KERALA;680552;IN
4886;MANDI;HIMACHAL PRADESH;175015;IN
4887;KOLKATA;WEST BENGAL;700055;IN
4888;SUJANPUR;PUNJAB;145023;IN
4889;NAINITAL;UTTARAKHAND;263001;IN
4890;ANJAR;Gujarat;370110;IN
4891;BERHAMPORE;WEST BENGAL;742102;IN
4892;SATGHARA;BIHAR;847235;IN
4893;SWAROOPGANJ;RAJASTHAN;307023;IN
4894;MADHUBAN;BIHAR;845420;IN
4895;Anjangaon Surji;MAHARASHTRA;444705;IN
4896;Thrisur;KERALA;680712;IN
4897;West Singhbhum;JHARKHAND;833103;IN
4898;LUDHIANA;PUNJAB;142029;IN
4899;ERNAKULAM;KERALA;682304;IN
4900;SURAT;Gujarat;394330;IN
4901;THIRUVALLUR;TAMIL NADU;602108;IN
4902;RAMPURHAT;WEST BENGAL;731224;IN
4903;DINHATA;WEST BENGAL;736135;IN
4904;Dakra;JHARKHAND;829210;IN
4905;SULTANPUR;PUNJAB;144626;IN
4906;VILLUPURAM;TAMIL NADU;605103;IN
4907;DIBRUGARH;ASSAM;786004;IN
4908;SHIKOHABAD;UTTAR PRADESH;283135;IN
4909;Madurai;TAMIL NADU;625022;IN
4910;HALDIA;WEST BENGAL;721602;IN
4911;NARSIPATNAM;ANDHRA PRADESH;531116;IN
4912;SAGWARA;RAJASTHAN;314025;IN
4913;BICCAVOLU;ANDHRA PRADESH;533345;IN
4914;Nemmara;KERALA;678508;IN
4915;VINDHYA NAGAR NTPC TOWNSHIP;MADHYA PRADESH;486885;IN
4916;BIDAR;KARNATAKA;585403;IN
4917;HOMNABAD;KARNATAKA;585330;IN
4918;JUNNAR;MAHARASHTRA;410502;IN
4919;HINDAUN;RAJASTHAN;322230;IN
4920;BAIL HONGAL;KARNATAKA;591102;IN
4921;Jalandhar;PUNJAB;144043;IN
4922;MAWANA meerut;UTTAR PRADESH;250401;IN
4923;NIRSA Dist-Dhanbad;JHARKHAND;828205;IN
4924;PAONTA SAHIB;HIMACHAL PRADESH;173021;IN
4925;Kamrup;ASSAM;781103;IN
4926;SARBHOG;ASSAM;781317;IN
4927;COIMBATORE;TAMIL NADU;641007;IN
4928;PATHANAMTHITTA;KERALA;689112;IN
4929;CHITTUR;KERALA;678557;IN
4930;Nanda;MAHARASHTRA;442917;IN
4931;PUKHRAYAN;UTTAR PRADESH;209111;IN
4932;Raisen;MADHYA PRADESH;464551;IN
4933;KAYALPATTINAM;TAMIL NADU;628204;IN
4934;AHMEDABAD;Gujarat;380016;IN
4935;THIRUVALLA;KERALA;689104;IN
4936;SHIKARPUR;KARNATAKA;577427;IN
4937;DIU;DADRA AND NAGAR;362520;IN
4938;MUZAFFARPUR;BIHAR;842003;IN
4939;vijapur;Gujarat;382870;IN
4940;JANDIALA AMRITSAR DISTRICT;PUNJAB;143115;IN
4941;NAINI INDUSTRIAL AREA;UTTAR PRADESH;212301;IN
4942;PATHANAMTHITTA;KERALA;689668;IN
4943;PERIYAKODIVERI;TAMIL NADU;638503;IN
4944;ANAND NAGAR;ASSAM;783348;IN
4945;KAYATHARU;TAMIL NADU;628952;IN
4946;FEROKE;KERALA;673301;IN
4947;NTPC SIMHADRI TOWNSHIP;ANDHRA PRADESH;531020;IN
4948;BERMO;JHARKHAND;829104;IN
4949;SRINAGAR;JAMMU & KASHMIR;190002;IN
4950;MANDI;HIMACHAL PRADESH;175024;IN
4951;MALLUR;TAMIL NADU;636203;IN
4952;Kothacheruvu;ANDHRA PRADESH;515133;IN
4953;KOLKATA;WEST BENGAL;700011;IN
4954;LANSDOWNE;UTTARAKHAND;246179;IN
4955;Kurali;punjab;140103;IN
4956;KANAKAPURA;KARNATAKA;562117;IN
4957;ERNAKULAM;KERALA;683587;IN
4958;Karwar;KARNATAKA;581303;IN
4959;BURLA;ODISHA;768019;IN
4960;PALAI;KERALA;686651;IN
4961;RAJAHMUNDRY;ANDHRA PRADESH;533296;IN
4962;KUNDAPURA;KARNATAKA;576257;IN
4963;VANDIPERIYAR;KERALA;685533;IN
4964;JOGABANI;BIHAR;854328;IN
4965;MACHILIPATNAM;ANDHRA PRADESH;521002;IN
4966;BUDNI;MADHYA PRADESH;466445;IN
4967;Thenhipalam, Malappuram;KERALA;673636;IN
4968;SELOO WARDHA DISTRICT;MAHARASHTRA;442104;IN
4969;SRIKALAHASTI;ANDHRA PRADESH;517640;IN
4970;PUNE;MAHARASHTRA;412301;IN
4971;BISHNUPUR BANKURA DISTRICT;WEST BENGAL;722122;IN
4972;TIRUNELVELI DISTRICT;TAMIL NADU;627120;IN
4973;CHANDIGARH;CHANDIGARH;160008;IN
4974;BALESHWAR;ODISHA;756056;IN
4975;HUZUR NAGAR;TELANGANA;508204;IN
4976;BALACHAUR;PUNJAB;144521;IN
4977;AMMAPETTAI ERODE DISTRICT;TAMIL NADU;638311;IN
4978;KALLAKURICHI;TAMIL NADU;606202;IN
4979;NAMBOL;MANIPUR;795134;IN
4980;Ranchi;JHARKHAND;835234;IN
4981;Bharuch  Dehgam;Gujarat;392012;IN
4982;RAICHUR;KARNATAKA;584103;IN
4983;PERINJANAM;KERALA;680686;IN
4984;DEVAKOTTAI;TAMIL NADU;630302;IN
4985;MANGROL;Gujarat;362225;IN
4986;SAMBA;JAMMU & KASHMIR;184121;IN
4987;CHENGALPATTU;TAMIL NADU;603001;IN
4988;JOGIPET;TELANGANA;502273;IN
4989;SONATALA;WEST BENGAL;732208;IN
4990;KORWA;UTTAR PRADESH;227412;IN
4991;BELIATORE;WEST BENGAL;722203;IN
4992;USAR MIDC;MAHARASHTRA;402204;IN
4993;BHOPAL;MADHYA PRADESH;462024;IN
4994;PARANDA;MAHARASHTRA;413502;IN
4995;TIRUNELVELI;TAMIL NADU;627005;IN
4996;District Kamareddy;TELANGANA;503101;IN
4997;PITHAMPUR INDUSTRIAL HUB;MADHYA PRADESH;454774;IN
4998;Kanyakumari;TAMIL NADU;629175;IN
4999;BOKARO STEEL CITY;JHARKHAND;827006;IN
5000;FARIDABAD;HARYANA;121005;IN
5001;FAZI NAGAR;UTTAR PRADESH;274401;IN
5002;NAVI MUMBAI;MAHARASHTRA;400707;IN
5003;KOLKATA;WEST BENGAL;700093;IN
5004;AHMADPUR;WEST BENGAL;731201;IN
5005;Asansol;WEST BENGAL;713359;IN
5006;DURGAPUR;WEST BENGAL;713202;IN
5007;METTUPALAYAM COIMBATORE DISTRICT;TAMIL NADU;641301;IN
5008;TIRTHAHALLI;KARNATAKA;577432;IN
5009;BHAWANIPATNA;ODISHA;766002;IN
5010;COIMBATORE;TAMIL NADU;641021;IN
5011;NILANGA;MAHARASHTRA;413521;IN
5012;BAPATLA;ANDHRA PRADESH;522101;IN
5013;BHARATPUR;RAJASTHAN;301025;IN
5014;KURUKSHETRA;HARYANA;136119;IN
5015;BURLA;ODISHA;768017;IN
5017;SRINAGAR;JAMMU & KASHMIR;190010;IN
5018;ATMAKUR;ANDHRA PRADESH;518422;IN
5019;Trivandrum;KERALA;695027;IN
5020;SAUSAR;MADHYA PRADESH;480106;IN
5021;Tirunelveli;TAMIL NADU;627416;IN
5022;Malappuram;KERALA;673314;IN
5023;BHOPAL;MADHYA PRADESH;462011;IN
5024;Faizabad;UTTAR PRADESH;224120;IN
5025;MYSURU;KARNATAKA;570032;IN
